Timestamp,Date,Time,AC_Power,DC_Power,Voltage_AC,Current_AC,Frequency,Efficiency,Status_Flags
2025-04-04 09:51:16,2025-04-04,09:51:16,73.58030000000001,77.1853,227.3,108.9,50.0,1,0
2025-04-04 09:53:38,2025-04-04,09:53:38,74.9611,78.24610000000001,227.4,111.7,50.0,1,0
2025-04-04 09:55:41,2025-04-04,09:55:41,75.2752,78.5619,227.4,112.0,50.0,1,0
2025-04-04 09:58:32,2025-04-04,09:58:32,76.66980000000001,80.0752,227.3,114.1,50.0,1,0
2025-04-04 10:01:00,2025-04-04,10:01:00,77.8992,81.25019999999999,227.4,115.8,50.0,1,0
2025-04-04 10:03:20,2025-04-04,10:03:20,78.093,81.688,227.2,116.7,50.0,1,0
2025-04-04 10:05:21,2025-04-04,10:05:21,78.552,82.0246,227.1,116.7,50.0,1,0
2025-04-04 10:07:25,2025-04-04,10:07:25,79.5334,83.2002,227.3,118.7,50.0,1,0
2025-04-04 10:09:44,2025-04-04,10:09:44,79.98610000000001,83.6306,227.6,118.7,50.0,1,0
2025-04-04 10:11:50,2025-04-04,10:11:50,80.9404,84.5744,227.6,120.4,50.0,1,0
2025-04-04 10:14:41,2025-04-04,10:14:41,82.3636,85.9185,227.6,122.8,50.0,1,0
2025-04-04 10:16:55,2025-04-04,10:16:55,83.84939999999999,87.5492,227.4,124.8,50.0,1,0
2025-04-04 10:19:06,2025-04-04,10:19:06,85.53139999999999,89.3992,227.3,127.2,50.0,1,0
2025-04-04 10:22:14,2025-04-04,10:22:14,86.9429,90.8871,227.4,129.4,50.0,1,0
2025-04-04 10:24:26,2025-04-04,10:24:26,88.1603,92.2347,227.2,131.4,50.0,1,0
2025-04-04 10:26:30,2025-04-04,10:26:30,88.6003,92.7037,227.3,131.8,50.0,1,0
2025-04-04 10:28:38,2025-04-04,10:28:38,89.101,93.1762,227.0,132.8,50.0,1,0
2025-04-04 10:31:38,2025-04-04,10:31:38,89.81139999999999,93.99910000000001,227.0,133.8,50.0,1,0
2025-04-04 10:33:49,2025-04-04,10:33:49,90.5201,94.6293,227.3,134.7,50.0,1,0
2025-04-04 10:36:57,2025-04-04,10:36:57,91.7706,95.9524,227.3,136.6,50.0,1,0
2025-04-04 10:39:06,2025-04-04,10:39:06,92.40060000000001,96.38839999999999,227.2,137.5,50.0,1,0
2025-04-04 10:41:26,2025-04-04,10:41:26,94.0138,98.1078,227.4,140.0,50.0,1,0
2025-04-04 10:43:36,2025-04-04,10:43:36,95.28269999999999,99.5236,227.2,142.0,50.0,1,0
2025-04-04 10:46:50,2025-04-04,10:46:50,96.285,100.436,227.4,143.4,50.0,1,0
2025-04-04 10:49:04,2025-04-04,10:49:04,96.6892,101.05630000000001,227.2,144.2,50.0,1,0
2025-04-04 10:51:06,2025-04-04,10:51:06,97.3678,101.68169999999999,227.2,145.1,50.0,1,0
2025-04-04 10:53:14,2025-04-04,10:53:14,98.2187,102.5738,227.3,146.4,49.9,1,0
2025-04-04 10:56:23,2025-04-04,10:56:23,98.9278,103.2582,227.3,147.3,50.0,1,0
2025-04-04 10:59:05,2025-04-04,10:59:05,99.80539999999999,104.20660000000001,227.2,148.5,50.0,1,0
2025-04-04 11:01:15,2025-04-04,11:01:15,100.191,104.61460000000001,227.5,149.5,50.0,1,0
2025-04-04 11:03:21,2025-04-04,11:03:21,101.0826,105.516,227.5,150.8,50.0,1,0
2025-04-04 11:05:29,2025-04-04,11:05:29,101.84,106.338,227.4,151.2,50.0,1,0
2025-04-04 11:09:06,2025-04-04,11:09:06,102.5168,106.9829,227.2,152.5,50.0,1,0
2025-04-04 11:11:12,2025-04-04,11:11:12,102.68060000000001,107.2679,227.3,152.8,50.0,1,0
2025-04-04 11:13:16,2025-04-04,11:13:16,102.932,107.6058,227.1,153.1,50.0,1,0
2025-04-04 11:16:34,2025-04-04,11:16:34,103.4598,108.18310000000001,227.2,154.1,50.0,1,0
2025-04-04 11:19:06,2025-04-04,11:19:06,103.73639999999999,108.32239999999999,227.1,154.4,50.0,1,0
2025-04-04 11:21:33,2025-04-04,11:21:33,104.72810000000001,109.2389,227.4,155.6,50.0,1,0
2025-04-04 11:23:45,2025-04-04,11:23:45,104.9983,109.2224,227.1,156.3,50.0,1,0
2025-04-04 11:25:52,2025-04-04,11:25:52,105.3576,109.67869999999999,227.4,156.7,50.0,1,0
2025-04-04 11:28:00,2025-04-04,11:28:00,105.7802,110.1696,227.5,157.3,50.0,1,0
2025-04-04 11:30:07,2025-04-04,11:30:07,105.7512,110.03989999999999,227.4,157.1,50.0,1,0
2025-04-04 11:32:30,2025-04-04,11:32:30,106.205,110.4898,227.4,158.0,50.0,1,0
2025-04-04 11:34:35,2025-04-04,11:34:35,106.79469999999999,111.0361,227.5,159.0,50.0,1,0
2025-04-04 11:36:36,2025-04-04,11:36:36,107.776,112.156,227.6,160.5,50.0,1,0
2025-04-04 11:38:56,2025-04-04,11:38:56,108.0959,112.4058,227.0,160.7,50.0,1,0
2025-04-04 11:41:41,2025-04-04,11:41:41,109.1017,113.40180000000001,227.4,162.2,50.0,1,0
2025-04-04 11:44:00,2025-04-04,11:44:00,109.2999,113.8211,227.4,162.2,50.0,1,0
2025-04-04 11:46:10,2025-04-04,11:46:10,109.0424,113.47160000000001,227.5,162.2,50.0,1,0
2025-04-04 11:48:32,2025-04-04,11:48:32,109.2132,113.782,227.6,162.0,50.0,1,0
2025-04-04 11:50:39,2025-04-04,11:50:39,109.6364,114.20939999999999,227.5,162.8,50.0,1,0
2025-04-04 11:52:56,2025-04-04,11:52:56,110.2248,114.5231,227.9,163.7,50.0,1,0
2025-04-04 11:55:58,2025-04-04,11:55:58,109.9375,114.3993,227.7,163.4,50.0,1,0
2025-04-04 11:58:16,2025-04-04,11:58:16,110.23360000000001,114.7916,228.0,163.0,50.0,1,0
2025-04-04 12:00:24,2025-04-04,12:00:24,110.6965,115.2565,228.4,163.9,50.0,1,0
2025-04-04 12:02:30,2025-04-04,12:02:30,111.1197,115.50160000000001,228.1,164.6,49.9,1,0
2025-04-04 12:05:45,2025-04-04,12:05:45,111.54960000000001,115.8557,228.3,164.7,50.0,1,0
2025-04-04 12:07:47,2025-04-04,12:07:47,111.5705,116.148,228.7,165.1,50.0,1,0
2025-04-04 12:10:03,2025-04-04,12:10:03,111.6705,116.4019,228.1,165.1,50.0,1,0
2025-04-04 12:12:05,2025-04-04,12:12:05,111.4051,115.87389999999999,228.6,164.7,50.0,1,0
2025-04-04 12:14:23,2025-04-04,12:14:23,112.0991,116.8337,228.0,165.8,49.9,1,0
2025-04-04 12:16:31,2025-04-04,12:16:31,112.3575,116.9622,228.9,166.3,49.9,1,0
2025-04-04 12:18:49,2025-04-04,12:18:49,113.1082,117.69919999999999,228.6,167.4,50.0,1,0
2025-04-04 12:20:56,2025-04-04,12:20:56,113.4075,117.9722,228.6,167.7,50.0,1,0
2025-04-04 12:23:03,2025-04-04,12:23:03,113.21589999999999,117.9231,228.8,167.1,50.0,1,0
2025-04-04 12:25:16,2025-04-04,12:25:16,112.7682,117.5036,228.6,166.8,50.0,1,0
2025-04-04 12:27:23,2025-04-04,12:27:23,113.2288,117.9598,228.7,167.3,50.0,1,0
2025-04-04 12:29:41,2025-04-04,12:29:41,113.6678,118.27839999999999,228.4,168.2,50.0,1,0
2025-04-04 12:31:44,2025-04-04,12:31:44,113.49210000000001,118.26610000000001,228.2,168.2,50.0,1,0
2025-04-04 12:34:48,2025-04-04,12:34:48,113.2651,117.91789999999999,228.5,167.3,50.0,1,0
2025-04-04 12:36:57,2025-04-04,12:36:57,113.9818,118.67089999999999,228.3,168.5,50.0,1,0
2025-04-04 12:39:05,2025-04-04,12:39:05,114.2103,118.7409,228.1,168.9,50.0,1,0
2025-04-04 12:41:13,2025-04-04,12:41:13,114.0732,118.80969999999999,228.4,169.0,50.0,1,0
2025-04-04 12:43:26,2025-04-04,12:43:26,114.05760000000001,118.7285,228.2,169.1,50.0,1,0
2025-04-04 12:45:36,2025-04-04,12:45:36,113.4267,118.0938,228.4,168.2,49.9,1,0
2025-04-04 12:47:44,2025-04-04,12:47:44,113.5518,118.20410000000001,228.4,168.4,50.0,1,0
2025-04-04 12:49:51,2025-04-04,12:49:51,113.7045,118.4208,228.3,168.0,50.0,1,0
2025-04-04 12:51:53,2025-04-04,12:51:53,113.5338,118.26089999999999,228.0,168.4,50.0,1,0
2025-04-04 12:53:54,2025-04-04,12:53:54,113.268,117.89489999999999,227.9,168.0,50.0,1,0
2025-04-04 12:56:02,2025-04-04,12:56:02,112.5107,117.2433,228.3,167.1,50.0,1,0
2025-04-04 12:58:35,2025-04-04,12:58:35,112.0084,116.59360000000001,227.5,166.6,50.0,1,0
2025-04-04 13:01:06,2025-04-04,13:01:06,112.4862,117.1821,227.4,167.1,50.0,1,0
2025-04-04 13:03:16,2025-04-04,13:03:16,111.9855,116.70439999999999,227.2,166.7,50.0,1,0
2025-04-04 13:05:33,2025-04-04,13:05:33,112.49680000000001,117.0317,226.8,167.8,50.0,1,0
2025-04-04 13:07:35,2025-04-04,13:07:35,112.0607,116.6435,226.6,167.4,49.9,1,0
2025-04-04 13:09:36,2025-04-04,13:09:36,111.76039999999999,116.3293,226.8,167.0,49.9,1,0
2025-04-04 13:11:52,2025-04-04,13:11:52,110.5681,114.9927,226.8,165.0,49.9,1,0
2025-04-04 13:13:58,2025-04-04,13:13:58,110.81960000000001,115.4797,226.4,165.1,50.0,1,0
2025-04-04 13:16:06,2025-04-04,13:16:06,111.5004,116.1314,226.6,166.2,50.0,1,0
2025-04-04 13:18:11,2025-04-04,13:18:11,110.94330000000001,115.5673,226.5,165.5,50.0,1,0
2025-04-04 13:21:28,2025-04-04,13:21:28,110.0518,114.6055,226.2,164.5,50.0,1,0
2025-04-04 13:24:39,2025-04-04,13:24:39,110.734,115.44210000000001,226.3,164.9,50.0,1,0
2025-04-04 13:26:49,2025-04-04,13:26:49,109.87289999999999,114.6947,226.0,164.4,50.0,1,0
2025-04-04 13:29:04,2025-04-04,13:29:04,110.5287,115.2204,225.8,165.4,50.0,1,0
2025-04-04 13:31:12,2025-04-04,13:31:12,109.0156,113.88,225.4,163.0,50.0,1,0
2025-04-04 13:33:16,2025-04-04,13:33:16,108.9485,113.7287,226.0,163.3,50.0,1,0
2025-04-04 13:35:17,2025-04-04,13:35:17,108.2955,112.925,225.9,162.1,50.0,1,0
2025-04-04 13:37:24,2025-04-04,13:37:24,108.4787,113.1666,225.9,162.4,50.0,1,0
2025-04-04 13:40:13,2025-04-04,13:40:13,107.4218,112.11,225.8,160.1,50.0,1,0
2025-04-04 13:42:20,2025-04-04,13:42:20,106.9068,111.4982,225.7,160.3,50.0,1,0
2025-04-04 13:45:11,2025-04-04,13:45:11,107.74430000000001,112.3667,225.7,161.6,50.0,1,0
2025-04-04 13:47:40,2025-04-04,13:47:40,107.2849,111.8996,225.8,160.9,50.0,1,0
2025-04-04 13:49:49,2025-04-04,13:49:49,107.03,111.6874,227.7,158.8,50.0,1,0
2025-04-04 13:51:56,2025-04-04,13:51:56,107.24,111.91460000000001,228.3,159.1,50.0,1,0
2025-04-04 13:54:06,2025-04-04,13:54:06,106.3357,110.99839999999999,228.0,158.0,50.0,1,0
2025-04-04 13:56:16,2025-04-04,13:56:16,105.8869,110.5332,228.1,157.3,50.0,1,0
2025-04-04 13:58:24,2025-04-04,13:58:24,104.9195,109.3781,227.8,155.7,50.0,1,0
2025-04-04 14:00:32,2025-04-04,14:00:32,105.0722,109.8474,227.8,156.1,50.0,1,0
2025-04-04 14:02:39,2025-04-04,14:02:39,106.2205,110.8195,228.1,157.8,50.0,1,0
2025-04-04 14:04:47,2025-04-04,14:04:47,105.1065,109.5422,227.8,156.2,50.0,1,0
2025-04-04 14:07:02,2025-04-04,14:07:02,104.0085,108.4485,228.0,154.5,50.0,1,0
2025-04-04 14:09:12,2025-04-04,14:09:12,103.0943,107.5618,228.3,153.0,50.0,1,0
2025-04-04 14:11:20,2025-04-04,14:11:20,103.01089999999999,107.85119999999999,227.8,153.6,50.0,1,0
2025-04-04 14:13:28,2025-04-04,14:13:28,102.8359,107.7406,227.6,152.9,50.0,1,0
2025-04-04 14:15:36,2025-04-04,14:15:36,102.9076,107.60610000000001,227.8,152.5,49.9,1,0
2025-04-04 14:17:46,2025-04-04,14:17:46,101.8828,106.6633,227.6,151.7,50.0,1,0
2025-04-04 14:19:55,2025-04-04,14:19:55,101.8437,106.5217,227.9,151.3,50.0,1,0
2025-04-04 14:22:04,2025-04-04,14:22:04,98.7531,103.1521,227.7,147.1,50.0,1,0
2025-04-04 14:24:11,2025-04-04,14:24:11,98.7939,103.289,227.8,146.5,50.0,1,0
2025-04-04 14:26:20,2025-04-04,14:26:20,96.9075,101.51219999999999,227.5,144.3,50.0,1,0
2025-04-04 14:29:26,2025-04-04,14:29:26,96.24119999999999,100.6942,227.4,143.3,50.0,1,0
2025-04-04 14:31:38,2025-04-04,14:31:38,94.3677,98.8486,227.5,140.9,50.0,1,0
2025-04-04 14:33:46,2025-04-04,14:33:46,93.4469,97.7384,227.3,139.4,50.0,1,0
2025-04-04 14:35:54,2025-04-04,14:35:54,89.76010000000001,93.91369999999999,227.7,134.0,50.0,1,0
2025-04-04 14:38:02,2025-04-04,14:38:02,92.4229,96.6382,227.6,137.6,50.0,1,0
2025-04-04 14:40:13,2025-04-04,14:40:13,90.9443,94.76610000000001,227.5,134.3,50.0,1,0
2025-04-04 14:42:27,2025-04-04,14:42:27,90.0566,94.1852,227.3,134.4,50.0,1,0
2025-04-04 14:44:37,2025-04-04,14:44:37,89.058,93.0924,227.2,132.9,50.0,1,0
2025-04-04 14:46:45,2025-04-04,14:46:45,87.6245,91.6044,227.7,130.6,50.0,1,0
2025-04-04 14:48:53,2025-04-04,14:48:53,85.54860000000001,89.3902,227.0,127.6,50.0,1,0
2025-04-04 14:51:02,2025-04-04,14:51:02,84.0559,87.79910000000001,227.2,125.4,50.0,1,0
2025-04-04 14:53:11,2025-04-04,14:53:11,81.4452,85.1821,227.1,121.7,50.0,1,0
2025-04-04 14:55:21,2025-04-04,14:55:21,79.4039,82.9471,226.8,118.5,50.0,1,0
2025-04-04 14:58:30,2025-04-04,14:58:30,76.0373,79.3656,226.9,113.7,50.0,1,0
2025-04-04 15:01:38,2025-04-04,15:01:38,72.077,75.1571,226.8,107.9,50.0,1,0
2025-04-04 15:03:46,2025-04-04,15:03:46,69.4567,72.4011,226.4,104.1,50.0,1,0
2025-04-04 15:07:03,2025-04-04,15:07:03,65.2919,68.128,226.3,97.2,50.0,1,0
2025-04-04 15:09:04,2025-04-04,15:09:04,64.2529,67.0385,226.3,95.8,50.0,1,0
2025-04-04 15:11:23,2025-04-04,15:11:23,62.677800000000005,65.49340000000001,226.3,93.6,50.0,1,0
2025-04-04 15:14:32,2025-04-04,15:14:32,61.299800000000005,64.2249,225.4,91.6,50.0,1,0
2025-04-04 15:16:51,2025-04-04,15:16:51,61.0891,64.05969999999999,226.1,91.3,50.0,1,0
2025-04-04 15:19:07,2025-04-04,15:19:07,61.4591,64.4539,225.7,91.9,50.0,1,0
2025-04-04 15:21:14,2025-04-04,15:21:14,61.3408,64.2705,225.7,91.9,50.0,1,0
2025-04-04 15:23:23,2025-04-04,15:23:23,60.1969,63.084300000000006,225.4,90.2,50.0,1,0
2025-04-04 15:25:24,2025-04-04,15:25:24,60.7956,63.6611,225.7,90.9,50.0,1,0
2025-04-04 15:27:25,2025-04-04,15:27:25,60.6721,63.500099999999996,225.9,90.6,50.0,1,0
2025-04-04 15:29:36,2025-04-04,15:29:36,59.2051,62.1307,226.1,88.5,50.0,1,0
2025-04-04 15:32:28,2025-04-04,15:32:28,57.634,60.464800000000004,225.8,85.9,50.0,1,0
2025-04-04 15:35:29,2025-04-04,15:35:29,56.3939,58.9736,225.7,84.4,50.0,1,0
2025-04-04 15:38:02,2025-04-04,15:38:02,53.2951,55.7326,225.7,79.5,50.0,1,0
2025-04-04 15:40:11,2025-04-04,15:40:11,55.3129,57.8135,225.8,82.7,50.0,1,0
2025-04-04 15:42:19,2025-04-04,15:42:19,54.6054,57.050599999999996,225.8,81.8,50.0,1,0
2025-04-04 15:44:49,2025-04-04,15:44:49,53.366800000000005,55.7602,225.5,79.9,50.0,1,0
2025-04-04 15:46:59,2025-04-04,15:46:59,52.7301,55.2465,225.4,79.1,50.0,1,0
2025-04-04 15:49:15,2025-04-04,15:49:15,52.741800000000005,55.270900000000005,225.5,79.2,50.0,1,0
2025-04-04 15:51:22,2025-04-04,15:51:22,52.895,55.5117,225.5,79.3,50.0,1,0
2025-04-04 15:53:30,2025-04-04,15:53:30,52.3242,54.8455,225.5,78.6,50.0,1,0
2025-04-04 15:55:40,2025-04-04,15:55:40,51.2251,53.5175,225.4,76.7,50.0,1,0
2025-04-04 15:57:53,2025-04-04,15:57:53,50.6301,52.8812,225.2,75.9,50.0,1,0
2025-04-04 16:00:58,2025-04-04,16:00:58,48.623,50.795,225.5,72.9,50.0,1,0
2025-04-04 16:03:02,2025-04-04,16:03:02,44.415800000000004,46.2621,225.3,66.7,50.0,1,0
2025-04-04 16:05:18,2025-04-04,16:05:18,43.469,45.1752,225.4,65.5,50.0,1,0
2025-04-04 16:08:54,2025-04-04,16:08:54,41.282,43.0919,225.4,62.2,50.0,1,0
2025-04-04 16:11:38,2025-04-04,16:11:38,41.767900000000004,43.3475,225.5,62.7,50.0,1,0
2025-04-04 16:13:45,2025-04-04,16:13:45,41.5931,43.2838,225.3,62.4,50.0,1,0
2025-04-04 16:15:46,2025-04-04,16:15:46,40.695,42.3834,225.2,61.4,50.0,1,0
2025-04-04 16:17:50,2025-04-04,16:17:50,39.5428,41.2278,225.3,59.4,50.0,1,0
2025-04-04 16:20:05,2025-04-04,16:20:05,38.9333,40.5426,225.5,58.5,50.0,1,0
2025-04-04 16:22:10,2025-04-04,16:22:10,38.685,40.2746,225.1,58.2,50.0,1,0
2025-04-04 16:24:28,2025-04-04,16:24:28,37.0727,38.5949,225.3,55.5,50.0,1,0
2025-04-04 16:26:31,2025-04-04,16:26:31,35.5809,37.0159,225.3,53.4,50.0,1,0
2025-04-04 16:28:38,2025-04-04,16:28:38,34.7596,36.2214,225.5,52.1,50.0,1,0
2025-04-04 16:30:56,2025-04-04,16:30:56,33.706199999999995,35.0875,225.5,50.7,50.0,1,0
2025-04-04 16:32:57,2025-04-04,16:32:57,33.082300000000004,34.436699999999995,225.4,49.9,50.0,1,0
2025-04-04 16:36:09,2025-04-04,16:36:09,32.681,34.0549,225.5,49.4,50.0,1,0
2025-04-04 16:38:20,2025-04-04,16:38:20,31.6935,32.8579,225.7,47.7,50.0,1,0
2025-04-04 16:40:27,2025-04-04,16:40:27,31.302799999999998,32.5931,225.9,47.2,50.0,1,0
2025-04-04 16:42:31,2025-04-04,16:42:31,30.6289,32.0053,225.9,46.1,50.0,1,0
2025-04-04 16:44:40,2025-04-04,16:44:40,30.038,31.1771,225.7,45.5,50.0,1,0
2025-04-04 16:46:47,2025-04-04,16:46:47,29.2551,30.3012,226.7,44.1,50.0,1,0
2025-04-04 16:49:04,2025-04-04,16:49:04,28.3962,29.448400000000003,226.1,42.9,50.0,1,0
2025-04-04 16:51:07,2025-04-04,16:51:07,27.0813,28.146,226.1,40.9,50.0,1,0
2025-04-04 16:53:16,2025-04-04,16:53:16,26.2538,27.1319,226.1,39.8,49.9,1,0
2025-04-04 16:56:20,2025-04-04,16:56:20,24.2018,25.0693,226.2,36.7,49.9,1,0
2025-04-04 16:58:37,2025-04-04,16:58:37,22.402099999999997,23.2456,226.4,34.4,50.0,1,0
2025-04-04 17:00:46,2025-04-04,17:00:46,20.5955,21.3261,226.5,31.6,50.0,1,0
2025-04-04 17:02:48,2025-04-04,17:02:48,19.607,20.2509,226.6,29.9,50.0,1,0
2025-04-04 17:05:06,2025-04-04,17:05:06,18.707,19.3775,226.7,28.4,50.0,1,0
2025-04-04 17:07:11,2025-04-04,17:07:11,17.9836,18.5646,225.9,27.8,50.0,1,0
2025-04-04 17:09:17,2025-04-04,17:09:17,17.3665,17.9234,226.7,26.4,50.0,1,0
2025-04-04 17:11:22,2025-04-04,17:11:22,16.5537,17.041700000000002,226.7,24.8,50.0,1,0
2025-04-04 17:13:32,2025-04-04,17:13:32,15.353200000000001,15.6318,226.9,23.3,50.0,1,0
2025-04-04 17:15:33,2025-04-04,17:15:33,14.3375,14.800799999999999,226.6,21.6,50.0,1,0
2025-04-04 17:17:44,2025-04-04,17:17:44,13.1305,13.349200000000002,226.6,20.2,50.0,1,0
2025-04-04 17:19:54,2025-04-04,17:19:54,12.5619,12.9703,226.7,18.9,50.0,1,0
2025-04-04 17:22:50,2025-04-04,17:22:50,11.2286,11.4919,226.9,17.4,49.9,1,0
2025-04-04 17:24:51,2025-04-04,17:24:51,10.0035,10.0965,226.9,15.4,50.0,1,0
2025-04-04 17:27:07,2025-04-04,17:27:07,9.825299999999999,9.981,226.6,15.4,50.0,1,0
2025-04-04 17:29:14,2025-04-04,17:29:14,9.235,9.2935,226.5,14.5,50.0,1,0
2025-04-04 17:31:17,2025-04-04,17:31:17,9.0879,9.148100000000001,226.9,14.3,50.0,1,0
2025-04-04 17:33:29,2025-04-04,17:33:29,8.7685,8.850200000000001,226.7,13.8,50.0,1,0
2025-04-04 17:35:35,2025-04-04,17:35:35,8.616299999999999,8.7475,226.8,13.6,50.0,1,0
2025-04-04 17:37:37,2025-04-04,17:37:37,8.3879,8.515600000000001,226.7,13.6,50.0,1,0
2025-04-04 17:39:53,2025-04-04,17:39:53,7.9307,8.0732,226.8,12.6,50.0,1,0
2025-04-04 17:42:00,2025-04-04,17:42:00,7.2026,7.3122,226.1,11.7,50.0,1,0
2025-04-04 17:45:09,2025-04-04,17:45:09,6.6363,6.7373,226.8,10.8,50.0,1,0
2025-04-04 17:47:52,2025-04-04,17:47:52,5.5755,5.660399999999999,226.7,9.4,50.0,1,0
2025-04-04 17:50:03,2025-04-04,17:50:03,4.8736999999999995,4.9394,226.8,8.6,50.0,1,0
2025-04-04 17:52:13,2025-04-04,17:52:13,4.3748000000000005,4.4414,226.9,7.7,50.0,1,0
2025-04-04 17:54:22,2025-04-04,17:54:22,3.8486,3.9072,226.8,7.4,50.0,1,0
2025-04-04 17:56:30,2025-04-04,17:56:30,3.1117,3.159,226.9,6.5,50.0,1,0
2025-04-04 17:58:40,2025-04-04,17:58:40,2.5556,2.5945,226.8,5.7,50.0,1,0
2025-04-04 18:00:51,2025-04-04,18:00:51,1.8680999999999999,1.8965,226.6,5.2,50.0,1,0
2025-04-04 18:03:12,2025-04-04,18:03:12,1.3838,1.4048,226.6,4.6,50.0,1,0
2025-04-04 18:05:13,2025-04-04,18:05:13,1.2929000000000002,1.3125,226.6,4.5,50.0,1,0
2025-04-04 18:07:21,2025-04-04,18:07:21,1.2106,1.2263,226.2,4.6,50.0,1,0
2025-04-04 18:09:29,2025-04-04,18:09:29,1.2112,1.2295999999999998,225.9,4.5,49.9,1,0
2025-04-04 18:11:38,2025-04-04,18:11:38,0.8415,0.8543,225.8,5.1,50.0,1,0
2025-04-04 18:13:44,2025-04-04,18:13:44,0.6521,0.662,225.9,4.3,50.0,1,0
2025-04-04 18:15:51,2025-04-04,18:15:51,0.4697,0.4768,225.8,4.1,50.0,1,0
2025-04-04 18:18:05,2025-04-04,18:18:05,0.3433,0.3485,225.6,4.0,50.0,1,0
2025-04-04 18:20:06,2025-04-04,18:20:06,0.2313,0.2348,225.5,3.7,50.0,1,0
2025-04-04 18:22:20,2025-04-04,18:22:20,0.09029999999999999,0.0916,225.2,4.0,50.0,1,0
2025-04-04 18:24:37,2025-04-04,18:24:37,0.1105,0.11209999999999999,224.8,4.0,49.9,1,0
2025-04-04 18:26:40,2025-04-04,18:26:40,0.0141,0.0143,224.8,3.5,50.0,1,0
2025-04-04 18:28:48,2025-04-04,18:28:48,0.013,0.013099999999999999,224.6,3.7,50.0,1,0
2025-04-04 18:31:11,2025-04-04,18:31:11,0.0087,0.0088,224.0,3.7,50.0,1,0
2025-04-04 18:33:21,2025-04-04,18:33:21,0.0238,0.0241,224.3,3.6,50.0,1,0
2025-04-04 18:35:34,2025-04-04,18:35:34,0.0008,0.0008,224.4,3.5,50.0,1,0
2025-04-04 18:37:38,2025-04-04,18:37:38,0.0,0.0,224.2,3.5,50.0,1,0
2025-04-04 18:39:40,2025-04-04,18:39:40,0.0193,0.0195,224.1,3.6,50.0,1,0
2025-04-04 18:41:43,2025-04-04,18:41:43,0.0005,0.0005,224.0,3.4,50.0,1,0
2025-04-04 18:43:45,2025-04-04,18:43:45,0.0,0.009699999999999999,223.4,0.0,50.0,1,0
2025-04-04 18:45:51,2025-04-04,18:45:51,0.0,0.007,223.6,0.0,50.0,1,0
2025-04-04 18:48:02,2025-04-04,18:48:02,0.0,0.0055,223.7,0.0,50.0,1,0
2025-04-04 18:50:06,2025-04-04,18:50:06,0.0,0.004200000000000001,223.9,0.0,50.0,1,0
2025-04-04 18:52:14,2025-04-04,18:52:14,0.0,0.0045,224.1,0.0,50.0,1,0
2025-04-04 18:54:21,2025-04-04,18:54:21,0.0,0.0047,223.9,0.0,50.0,1,0
2025-04-04 18:56:24,2025-04-04,18:56:24,0.0,0.005,223.3,0.0,50.0,1,0
2025-04-04 18:58:35,2025-04-04,18:58:35,0.0,0.0054,224.0,0.0,50.0,1,0
2025-04-04 19:00:38,2025-04-04,19:00:38,0.0,0.0055,223.6,0.0,50.0,1,0
2025-04-04 19:02:44,2025-04-04,19:02:44,0.0,0.0056,223.7,0.0,50.0,1,0
2025-04-04 19:04:56,2025-04-04,19:04:56,0.0,0.0056,223.7,0.0,50.0,1,0
2025-04-04 19:07:10,2025-04-04,19:07:10,0.0,0.0056,223.5,0.0,50.0,1,0
2025-04-04 19:09:14,2025-04-04,19:09:14,0.0,0.0056,225.0,0.0,50.0,1,0
2025-04-04 19:11:19,2025-04-04,19:11:19,0.0,0.0056,224.6,0.0,50.0,1,0
2025-04-04 19:13:23,2025-04-04,19:13:23,0.0,0.0056,224.5,0.0,50.0,1,0
2025-04-04 19:15:25,2025-04-04,19:15:25,0.0,0.0056,224.4,0.0,50.0,1,0
2025-04-04 19:17:29,2025-04-04,19:17:29,0.0,0.0056,224.4,0.0,50.0,1,0
2025-04-04 19:19:31,2025-04-04,19:19:31,0.0,0.0056,224.5,0.0,50.0,1,0
2025-04-04 19:21:42,2025-04-04,19:21:42,0.0,0.0056,224.3,0.0,50.0,1,0
2025-04-04 19:23:52,2025-04-04,19:23:52,0.0,0.0056,223.7,0.0,50.0,1,0
2025-04-04 19:25:56,2025-04-04,19:25:56,0.0,0.0056,224.4,0.0,50.0,1,0
2025-04-04 19:27:59,2025-04-04,19:27:59,0.0,0.0056,224.6,0.0,50.0,1,0
2025-04-04 19:30:02,2025-04-04,19:30:02,0.0,0.0056,224.7,0.0,50.0,1,0
2025-04-04 19:32:10,2025-04-04,19:32:10,0.0,0.0056,224.5,0.0,50.0,1,0
2025-04-04 19:34:18,2025-04-04,19:34:18,0.0,0.0056,224.9,0.0,50.0,1,0
2025-04-04 19:36:24,2025-04-04,19:36:24,0.0,0.0055,224.3,0.0,50.0,1,0
2025-04-04 19:38:27,2025-04-04,19:38:27,0.0,0.0055,224.6,0.0,50.0,1,0
2025-04-04 19:40:29,2025-04-04,19:40:29,0.0,0.0055,224.5,0.0,50.0,1,0
2025-04-04 19:42:32,2025-04-04,19:42:32,0.0,0.0055,224.6,0.0,50.0,1,0
2025-04-04 19:44:40,2025-04-04,19:44:40,0.0,0.0055,224.6,0.0,50.0,1,0
2025-04-04 19:46:44,2025-04-04,19:46:44,0.0,0.0055,224.8,0.0,50.0,1,0
